transaction_item_id,transaction_id,event_id,user_id,event_name,timestamp_event,payment_method_id,product_id,qty,price,original_amount
1027791,102779,256201,10458,complete,6/22/2021 17:52:43,1,10010,4,25000,100000
1028141,102814,147235,10464,complete,11/8/2019 19:16:13,3,10010,4,25000,100000
1031351,103135,168596,10521,complete,2/26/2020 6:44:21,3,10010,4,25000,100000
1034131,103413,135410,10564,complete,9/5/2019 14:07:46,1,10010,4,25000,100000
1036021,103602,120696,10593,complete,6/6/2019 13:10:05,2,10010,4,25000,100000
1101391,110139,147322,20014,cancelled,11/9/2019 8:18:51,2,10010,4,25000,100000
1111531,111153,164014,20176,complete,2/3/2020 6:05:59,1,10010,4,25000,100000
1117701,111770,280496,20277,complete,11/5/2021 7:41:25,4,10010,4,25000,100000
1020652,102065,124260,10345,complete,6/26/2019 15:37:08,2,10010,4,25000,100000
1005632,100563,154410,10092,complete,12/13/2019 16:33:59,1,10010,4,25000,100000
1003282,100328,182330,10054,complete,5/19/2020 16:04:52,4,10010,4,25000,100000
1011792,101179,183617,10199,complete,5/26/2020 19:51:17,2,10010,4,25000,100000
1007502,100750,219192,10125,complete,11/14/2020 11:46:30,3,10010,4,25000,100000
1014253,101425,123185,10242,complete,6/20/2019 12:20:54,2,10010,4,25000,100000
1007793,100779,162112,10131,complete,1/21/2020 13:26:44,2,10010,4,25000,100000
1001283,100128,248252,10018,complete,4/29/2021 8:26:11,3,10010,4,25000,100000
1000133,100013,261298,10002,complete,7/21/2021 12:17:26,1,10010,4,25000,100000
1001381,100138,262621,10020,complete,7/27/2021 21:13:13,1,10010,1,25000,25000
1003241,100324,249758,10053,complete,5/8/2021 11:18:02,2,10010,1,25000,25000
1005461,100546,174223,10089,cancelled,3/27/2020 17:50:50,3,10010,1,25000,25000
1006181,100618,126497,10103,complete,7/9/2019 18:53:48,1,10010,1,25000,25000
1006921,100692,171354,10116,complete,3/12/2020 9:57:16,2,10010,1,25000,25000
1012021,101202,143270,10202,complete,10/19/2019 22:52:52,2,10010,1,25000,25000
1014971,101497,121381,10255,complete,6/10/2019 11:44:50,2,10010,1,25000,25000
1014981,101498,147914,10255,complete,11/11/2019 20:01:52,2,10010,1,25000,25000
1015741,101574,261432,10267,complete,7/22/2021 7:00:22,1,10010,1,25000,25000
1016451,101645,124173,10278,complete,6/26/2019 11:00:54,2,10010,1,25000,25000
1016661,101666,283899,10280,complete,11/22/2021 14:13:28,1,10010,1,25000,25000
1021081,102108,284287,10351,complete,11/24/2021 14:12:20,2,10010,1,25000,25000
1021161,102116,223053,10353,complete,11/29/2020 18:34:52,3,10010,1,25000,25000
1023291,102329,110429,10386,cancelled,4/4/2019 6:49:21,2,10010,1,25000,25000
1035871,103587,156299,10591,complete,12/22/2019 10:59:34,2,10010,1,25000,25000
1036501,103650,262276,10601,complete,7/26/2021 7:38:07,3,10010,1,25000,25000
1037791,103779,238479,10622,complete,2/20/2021 14:51:21,1,10010,1,25000,25000
1101291,110129,239700,20013,complete,2/28/2021 19:07:55,3,10010,1,25000,25000
1103141,110314,169740,20046,complete,3/3/2020 20:56:49,2,10010,1,25000,25000
1104231,110423,267562,20063,complete,8/24/2021 20:31:32,1,10010,1,25000,25000
1106371,110637,235295,20096,complete,1/28/2021 21:44:05,2,10010,1,25000,25000
1106931,110693,153079,20104,complete,12/6/2019 20:11:16,1,10010,1,25000,25000
1110951,111095,153516,20170,complete,12/9/2019 7:30:40,2,10010,1,25000,25000
1113461,111346,253522,20209,complete,6/3/2021 15:29:24,1,10010,1,25000,25000
1117751,111775,247903,20278,complete,4/26/2021 17:28:35,2,10010,1,25000,25000
1118161,111816,257461,20285,complete,6/30/2021 10:48:49,2,10010,1,25000,25000
1120031,112003,261450,20321,complete,7/22/2021 7:31:06,1,10010,1,25000,25000
1120501,112050,204109,20330,complete,9/11/2020 19:13:24,2,10010,1,25000,25000
1121601,112160,149541,20348,complete,11/19/2019 6:43:45,3,10010,1,25000,25000
1017422,101742,104842,10294,complete,2/14/2019 13:11:41,1,10010,1,25000,25000
1027652,102765,123169,10456,complete,6/20/2019 12:06:15,2,10010,1,25000,25000
1019202,101920,150542,10319,complete,11/24/2019 9:15:32,2,10010,1,25000,25000
1000302,100030,161977,10005,complete,1/20/2020 15:57:07,1,10010,1,25000,25000
1007602,100760,182419,10127,complete,5/20/2020 7:13:37,1,10010,1,25000,25000
1007952,100795,187984,10135,complete,6/25/2020 14:58:09,2,10010,1,25000,25000
1008372,100837,179530,10143,complete,5/1/2020 19:07:05,2,10010,1,25000,25000
1010662,101066,165910,10180,complete,2/12/2020 22:09:13,4,10010,1,25000,25000
1013012,101301,179000,10220,complete,4/28/2020 13:02:38,4,10010,1,25000,25000
1003842,100384,191885,10065,complete,7/15/2020 8:15:17,1,10010,1,25000,25000
1005142,100514,212052,10086,complete,10/16/2020 17:08:42,3,10010,1,25000,25000
1006692,100669,198646,10111,cancelled,8/17/2020 8:50:54,4,10010,1,25000,25000
1000812,100081,243390,10011,complete,3/25/2021 11:53:39,1,10010,1,25000,25000
1003002,100300,235008,10049,complete,1/27/2021 8:46:08,3,10010,1,25000,25000
1008002,100800,245861,10135,complete,4/13/2021 8:36:14,2,10010,1,25000,25000
1012732,101273,253049,10215,complete,5/30/2021 9:05:10,1,10010,1,25000,25000
1004852,100485,264504,10082,complete,8/6/2021 21:52:03,1,10010,1,25000,25000
1011592,101159,273177,10196,complete,9/24/2021 19:10:35,3,10010,1,25000,25000
1003083,100308,112915,10051,complete,4/20/2019 20:20:40,2,10010,1,25000,25000
1002193,100219,264624,10035,complete,8/7/2021 19:50:59,2,10010,1,25000,25000
1001231,100123,184248,10018,complete,5/30/2020 22:47:41,2,10010,6,25000,150000
1001851,100185,223733,10029,complete,12/2/2020 14:43:24,4,10010,6,25000,150000
1002031,100203,230168,10032,complete,12/27/2020 15:08:33,1,10010,6,25000,150000
1003621,100362,100809,10061,complete,1/8/2019 19:15:20,2,10010,6,25000,150000
1012171,101217,210379,10204,complete,10/9/2020 13:23:38,2,10010,6,25000,150000
1014191,101419,217472,10241,complete,11/7/2020 20:00:35,2,10010,6,25000,150000
1014231,101423,102695,10242,complete,1/24/2019 9:40:42,2,10010,6,25000,150000
1015481,101548,176883,10263,complete,4/15/2020 8:06:12,1,10010,6,25000,150000
1015891,101589,243897,10270,complete,3/28/2021 14:37:11,1,10010,6,25000,150000
1023581,102358,128910,10391,complete,7/23/2019 13:29:21,2,10010,6,25000,150000
1026641,102664,124355,10438,complete,6/27/2019 8:07:06,1,10010,6,25000,150000
1033891,103389,200576,10561,cancelled,8/25/2020 20:37:18,2,10010,6,25000,150000
1034221,103422,265019,10564,complete,8/10/2021 12:23:58,1,10010,6,25000,150000
1034561,103456,282955,10567,complete,11/18/2021 10:15:06,1,10010,6,25000,150000
1034761,103476,123458,10571,complete,6/21/2019 21:34:58,2,10010,6,25000,150000
1102901,110290,228619,20042,complete,12/21/2020 9:32:39,4,10010,6,25000,150000
1104401,110440,137871,20067,complete,9/21/2019 15:32:48,3,10010,6,25000,150000
1113711,111371,244000,20214,complete,3/28/2021 22:33:55,2,10010,6,25000,150000
1115721,111572,252414,20244,complete,5/25/2021 13:26:44,1,10010,6,25000,150000
1117301,111730,273286,20269,complete,9/25/2021 9:24:46,1,10010,6,25000,150000
1118701,111870,264456,20297,complete,8/6/2021 19:59:39,2,10010,6,25000,150000
1119021,111902,143666,20303,complete,10/21/2019 16:59:02,4,10010,6,25000,150000
1120651,112065,129191,20333,complete,7/25/2019 6:21:21,4,10010,6,25000,150000
1007862,100786,156745,10133,complete,12/24/2019 19:46:00,1,10010,6,25000,150000
1004832,100483,173349,10082,complete,3/22/2020 19:43:13,2,10010,6,25000,150000
1010802,101080,196522,10183,complete,8/7/2020 17:53:05,4,10010,6,25000,150000
1009953,100995,113241,10168,complete,4/22/2019 21:22:33,3,10010,6,25000,150000
1012253,101225,123230,10205,complete,6/20/2019 15:19:33,2,10010,6,25000,150000
1006473,100647,130621,10108,complete,8/3/2019 17:46:37,1,10010,6,25000,150000
1006633,100663,191064,10111,complete,7/11/2020 15:50:22,2,10010,6,25000,150000
1008483,100848,206376,10145,complete,9/22/2020 13:11:24,3,10010,6,25000,150000
1001023,100102,258408,10014,complete,7/5/2021 19:01:52,1,10010,6,25000,150000
1002331,100233,284040,10037,complete,11/23/2021 6:25:25,1,10010,3,25000,75000
1003771,100377,131248,10064,complete,8/6/2019 20:02:31,1,10010,3,25000,75000
1003851,100385,223468,10065,complete,12/1/2020 15:49:48,2,10010,3,25000,75000
1005911,100591,274213,10097,complete,9/30/2021 16:38:00,2,10010,3,25000,75000
1007931,100793,136630,10134,cancelled,9/13/2019 7:10:06,3,10010,3,25000,75000
1010001,101000,130238,10169,complete,8/1/2019 11:51:56,1,10010,3,25000,75000
1011731,101173,262915,10198,complete,7/29/2021 14:46:06,2,10010,3,25000,75000
1012481,101248,114198,10209,complete,4/28/2019 11:49:51,2,10010,3,25000,75000
1014271,101427,237015,10242,complete,2/12/2021 8:29:45,4,10010,3,25000,75000
1015721,101572,248948,10267,complete,5/3/2021 13:31:11,2,10010,3,25000,75000
1017671,101767,180706,10297,complete,5/9/2020 12:07:12,3,10010,3,25000,75000
1020241,102024,264485,10337,complete,8/6/2021 21:21:36,2,10010,3,25000,75000
1021421,102142,202172,10358,complete,9/3/2020 6:58:08,3,10010,3,25000,75000
1023311,102331,111931,10387,complete,4/14/2019 7:51:33,2,10010,3,25000,75000
1027991,102799,191201,10461,complete,7/12/2020 10:23:49,1,10010,3,25000,75000
1030081,103008,255743,10498,complete,6/19/2021 20:02:34,2,10010,3,25000,75000
1030231,103023,231113,10501,complete,1/1/2021 8:11:49,2,10010,3,25000,75000
1031831,103183,231862,10528,complete,1/5/2021 22:54:14,2,10010,3,25000,75000
1032231,103223,252560,10533,complete,5/26/2021 15:11:13,1,10010,3,25000,75000
1033551,103355,249594,10554,complete,5/7/2021 15:09:08,1,10010,3,25000,75000
1035731,103573,180826,10589,complete,5/9/2020 23:00:00,4,10010,3,25000,75000
1038121,103812,144785,10629,complete,10/27/2019 9:27:14,4,10010,3,25000,75000
1109941,110994,103011,20155,complete,1/26/2019 20:11:37,4,10010,3,25000,75000
1110061,111006,174079,20156,complete,3/26/2020 20:56:33,4,10010,3,25000,75000
1114351,111435,184343,20223,complete,6/1/2020 18:48:29,4,10010,3,25000,75000
1116381,111638,139053,20256,complete,9/28/2019 20:14:37,4,10010,3,25000,75000
1117581,111758,155502,20274,complete,12/18/2019 13:11:07,2,10010,3,25000,75000
1118621,111862,158716,20296,complete,1/3/2020 22:16:55,2,10010,3,25000,75000
1017952,101795,107578,10301,complete,3/9/2019 12:33:08,2,10010,3,25000,75000
1007302,100730,164461,10121,complete,2/5/2020 16:13:30,2,10010,3,25000,75000
1013952,101395,185636,10236,cancelled,6/10/2020 10:48:08,4,10010,3,25000,75000
1015242,101524,165007,10259,complete,2/8/2020 15:28:19,3,10010,3,25000,75000
1005483,100548,144991,10090,complete,10/28/2019 7:29:31,2,10010,3,25000,75000
1012611,101261,273836,10212,complete,9/28/2021 22:13:26,2,10011,7,50000,350000
1015871,101587,255123,10269,complete,6/15/2021 10:34:18,1,10011,7,50000,350000
1020451,102045,155878,10340,cancelled,12/20/2019 7:11:54,2,10011,7,50000,350000
1021361,102136,219399,10357,complete,11/15/2020 10:06:36,2,10011,7,50000,350000
1022321,102232,232740,10372,complete,1/11/2021 12:18:07,2,10011,7,50000,350000
1028181,102818,250072,10464,complete,5/10/2021 11:14:41,2,10011,7,50000,350000
1029811,102981,229457,10493,complete,12/24/2020 22:28:23,1,10011,7,50000,350000
1031531,103153,194246,10524,complete,7/26/2020 16:07:58,2,10011,7,50000,350000
1033211,103321,204314,10549,complete,9/12/2020 21:52:06,4,10011,7,50000,350000
1037801,103780,278240,10622,complete,10/23/2021 14:26:18,2,10011,7,50000,350000
1100621,110062,242112,20001,complete,3/17/2021 14:11:56,2,10011,7,50000,350000
1102681,110268,143949,20037,complete,10/23/2019 6:26:01,5,10011,7,50000,350000
1106211,110621,134898,20094,complete,9/2/2019 10:46:26,2,10011,7,50000,350000
1112681,111268,163943,20194,cancelled,2/2/2020 17:45:30,2,10011,7,50000,350000
1022342,102234,118146,10373,complete,5/20/2019 19:55:01,1,10011,7,50000,350000
1022942,102294,122399,10382,complete,6/15/2019 20:15:26,2,10011,7,50000,350000
1009412,100941,166340,10158,complete,2/15/2020 6:37:19,1,10011,7,50000,350000
1013472,101347,175058,10228,complete,4/4/2020 13:03:02,2,10011,7,50000,350000
1017672,101767,180706,10297,complete,5/9/2020 12:07:12,3,10011,7,50000,350000
1018252,101825,188118,10305,complete,6/26/2020 8:20:03,2,10011,7,50000,350000
1013372,101337,233774,10226,complete,1/17/2021 21:34:05,1,10011,7,50000,350000
1000942,100094,258617,10013,complete,7/6/2021 20:27:15,2,10011,7,50000,350000
1007692,100769,263952,10128,complete,8/5/2021 8:33:18,4,10011,7,50000,350000
1001423,100142,184955,10021,complete,6/5/2020 15:32:44,2,10011,7,50000,350000
1002091,100209,162596,10034,complete,1/23/2020 22:48:06,2,10011,4,50000,200000
1002851,100285,253502,10046,complete,6/3/2021 12:28:11,3,10011,4,50000,200000
1004931,100493,110523,10084,complete,4/4/2019 13:01:53,3,10011,4,50000,200000
1011331,101133,290247,10192,complete,12/26/2021 11:19:54,2,10011,4,50000,200000
1021861,102186,182899,10363,complete,5/22/2020 18:48:02,2,10011,4,50000,200000
1025831,102583,215965,10425,complete,11/1/2020 18:46:08,2,10011,4,50000,200000
1028251,102825,213522,10465,complete,10/21/2020 22:57:32,2,10011,4,50000,200000
1034871,103487,268837,10574,complete,9/2/2021 16:17:58,2,10011,4,50000,200000
1035861,103586,290974,10590,complete,12/30/2021 12:59:48,3,10011,4,50000,200000
1036201,103620,228757,10596,complete,12/21/2020 18:43:15,1,10011,4,50000,200000
1036411,103641,284101,10599,complete,11/23/2021 15:03:48,1,10011,4,50000,200000
1036611,103661,262448,10603,complete,7/26/2021 21:38:23,3,10011,4,50000,200000
1038531,103853,137999,10637,complete,9/22/2019 13:25:55,4,10011,4,50000,200000
1106631,110663,192396,20100,complete,7/17/2020 14:35:52,2,10011,4,50000,200000
1112091,111209,122445,20185,complete,6/16/2019 7:26:00,2,10011,4,50000,200000
1113271,111327,222209,20205,cancelled,11/26/2020 12:06:10,1,10011,4,50000,200000
1117341,111734,100623,20270,complete,1/7/2019 7:13:56,1,10011,4,50000,200000
1119781,111978,221583,20318,complete,11/23/2020 19:33:18,1,10011,4,50000,200000
1121291,112129,156550,20343,complete,12/23/2019 18:12:37,2,10011,4,50000,200000
1000772,100077,112058,10011,complete,4/14/2019 20:38:45,1,10011,4,50000,200000
1014522,101452,107248,10247,complete,3/6/2019 16:56:49,1,10011,4,50000,200000
1002942,100294,139328,10048,complete,9/30/2019 22:21:12,1,10011,4,50000,200000
1013822,101382,134312,10234,cancelled,8/28/2019 20:48:38,1,10011,4,50000,200000
1015232,101523,154036,10259,complete,12/11/2019 21:22:21,2,10011,4,50000,200000
1006682,100668,191405,10111,cancelled,7/13/2020 10:41:37,3,10011,4,50000,200000
1011702,101170,209050,10198,complete,10/3/2020 21:06:06,3,10011,4,50000,200000
1016872,101687,215545,10285,complete,10/29/2020 22:30:23,3,10011,4,50000,200000
1016162,101616,240338,10274,complete,3/5/2021 8:12:22,2,10011,4,50000,200000
1000952,100095,264586,10013,complete,8/7/2021 16:29:50,2,10011,4,50000,200000
1007873,100787,177675,10133,complete,4/19/2020 13:44:26,1,10011,4,50000,200000
1007963,100796,190753,10135,complete,7/10/2020 6:39:08,1,10011,4,50000,200000
1005093,100509,254769,10085,complete,6/12/2021 17:04:54,2,10011,4,50000,200000
1000841,100084,281688,10011,complete,11/11/2021 13:58:52,1,10011,1,50000,50000
1000921,100092,242997,10013,complete,3/22/2021 22:43:02,1,10011,1,50000,50000
1001661,100166,121424,10026,complete,6/10/2019 15:16:16,5,10011,1,50000,50000
1007601,100760,182419,10127,complete,5/20/2020 7:13:37,1,10011,1,50000,50000
1008291,100829,142131,10142,complete,10/14/2019 18:07:04,2,10011,1,50000,50000
1008511,100851,246004,10145,complete,4/14/2021 8:58:21,1,10011,1,50000,50000
1009701,100970,133949,10164,complete,8/25/2019 17:38:07,2,10011,1,50000,50000
1012131,101213,283554,10203,complete,11/21/2021 7:07:45,2,10011,1,50000,50000
1012521,101252,248109,10210,complete,4/28/2021 10:03:13,1,10011,1,50000,50000
1012971,101297,277200,10219,complete,10/18/2021 8:09:12,3,10011,1,50000,50000
1018891,101889,116042,10314,complete,5/8/2019 19:22:58,2,10011,1,50000,50000
1020201,102020,200868,10337,complete,8/27/2020 7:12:43,3,10011,1,50000,50000
1020231,102023,219007,10337,complete,11/13/2020 15:33:15,3,10011,1,50000,50000
1021211,102121,255659,10354,complete,6/19/2021 8:45:23,1,10011,1,50000,50000
1023981,102398,175199,10396,complete,4/5/2020 7:57:30,4,10011,1,50000,50000
1024641,102464,266379,10407,complete,8/18/2021 6:08:15,1,10011,1,50000,50000
1025251,102525,132097,10417,complete,8/12/2019 12:48:38,2,10011,1,50000,50000
1025801,102580,110898,10425,complete,4/7/2019 20:28:41,2,10011,1,50000,50000
1026881,102688,181588,10442,cancelled,5/14/2020 20:32:49,2,10011,1,50000,50000
1029571,102957,132446,10489,complete,8/14/2019 22:11:13,3,10011,1,50000,50000
1032441,103244,290999,10535,complete,12/30/2021 14:37:11,3,10011,1,50000,50000
1032851,103285,217863,10543,complete,11/9/2020 9:48:25,3,10011,1,50000,50000
1033861,103386,250736,10561,complete,5/14/2021 13:57:38,1,10011,1,50000,50000
1035811,103581,241247,10590,complete,3/11/2021 20:32:56,3,10011,1,50000,50000
1039051,103905,182751,10646,complete,5/21/2020 22:52:02,2,10011,1,50000,50000
1101631,110163,206893,20018,complete,9/24/2020 13:42:07,2,10011,1,50000,50000
1102601,110260,113719,20036,complete,4/25/2019 16:36:08,3,10011,1,50000,50000
1103261,110326,262755,20047,complete,7/28/2021 16:23:20,2,10011,1,50000,50000
1107171,110717,277242,20108,complete,10/18/2021 9:24:15,1,10011,1,50000,50000
1108571,110857,247796,20133,complete,4/26/2021 6:06:01,2,10011,1,50000,50000
1110411,111041,270498,20161,complete,9/10/2021 21:10:38,4,10011,1,50000,50000
1115281,111528,164770,20237,complete,2/7/2020 8:13:19,2,10011,1,50000,50000
1116341,111634,252655,20255,complete,5/27/2021 9:24:02,2,10011,1,50000,50000
1120061,112006,282497,20321,complete,11/15/2021 12:00:29,3,10011,1,50000,50000
1016432,101643,116356,10278,complete,5/11/2019 6:16:10,2,10011,1,50000,50000
1029292,102929,101439,10485,complete,1/13/2019 17:46:06,3,10011,1,50000,50000
1029982,102998,101020,10497,complete,1/10/2019 12:40:15,4,10011,1,50000,50000
1005852,100585,139319,10096,complete,9/30/2019 21:39:14,4,10011,1,50000,50000
1003582,100358,161175,10060,complete,1/15/2020 22:24:49,2,10011,1,50000,50000
1008232,100823,196691,10141,complete,8/8/2020 11:09:40,2,10011,1,50000,50000
1001162,100116,251453,10017,complete,5/19/2021 7:58:54,1,10011,1,50000,50000
1000462,100046,279265,10006,complete,10/28/2021 7:20:23,3,10011,1,50000,50000
1000842,100084,281688,10011,complete,11/11/2021 13:58:52,1,10011,1,50000,50000
1001532,100153,258689,10022,complete,7/7/2021 6:51:37,1,10011,1,50000,50000
1002332,100233,284040,10037,complete,11/23/2021 6:25:25,1,10011,1,50000,50000
1003783,100378,209510,10064,complete,10/5/2020 14:57:50,2,10011,1,50000,50000
1007923,100792,225516,10134,complete,12/9/2020 7:26:21,2,10011,1,50000,50000
1001993,100199,284180,10031,complete,11/23/2021 20:31:24,2,10011,1,50000,50000
1000591,100059,290640,10007,complete,12/28/2021 13:57:42,2,10011,8,50000,400000
1002481,100248,269451,10039,complete,9/5/2021 19:44:19,3,10011,8,50000,400000
1005371,100537,154946,10089,complete,12/15/2019 22:29:46,2,10011,8,50000,400000
1005821,100582,273708,10095,complete,9/28/2021 8:26:55,1,10011,8,50000,400000
1007771,100777,291061,10130,complete,12/30/2021 19:19:54,2,10011,8,50000,400000
1012881,101288,182346,10218,complete,5/19/2020 17:53:23,3,10011,8,50000,400000
1017271,101727,273895,10291,complete,9/29/2021 8:39:52,2,10011,8,50000,400000
1017411,101741,263940,10293,complete,8/5/2021 7:30:17,3,10011,8,50000,400000
1017721,101772,146093,10298,complete,11/3/2019 19:34:38,1,10011,8,50000,400000
1022661,102266,179494,10376,cancelled,5/1/2020 15:48:34,1,10011,8,50000,400000
1022741,102274,134063,10377,cancelled,8/26/2019 14:29:42,2,10011,8,50000,400000
1025071,102507,114521,10415,complete,4/30/2019 11:17:22,3,10011,8,50000,400000
1030351,103035,266932,10502,complete,8/21/2021 8:23:50,1,10011,8,50000,400000
1034371,103437,217537,10565,cancelled,11/8/2020 6:46:10,4,10011,8,50000,400000
1036181,103618,151773,10596,complete,11/30/2019 16:39:10,2,10011,8,50000,400000
1036961,103696,151852,10609,complete,11/30/2019 22:59:23,2,10011,8,50000,400000
1039211,103921,206983,10649,complete,9/24/2020 17:51:15,2,10011,8,50000,400000
1102061,110206,158634,20026,complete,1/3/2020 12:09:10,2,10011,8,50000,400000
1104021,110402,275071,20060,complete,10/5/2021 14:29:01,2,10011,8,50000,400000
1106101,110610,204067,20092,complete,9/11/2020 15:07:40,2,10011,8,50000,400000
1111681,111168,172403,20178,complete,3/17/2020 18:22:22,1,10011,8,50000,400000
1117051,111705,177200,20266,complete,4/16/2020 18:22:46,4,10011,8,50000,400000
1012012,101201,122812,10202,complete,6/18/2019 16:44:42,2,10011,8,50000,400000
1018242,101824,122037,10305,complete,6/13/2019 22:27:35,3,10011,8,50000,400000
1021962,102196,119676,10366,complete,5/30/2019 13:17:11,1,10011,8,50000,400000
1000912,100091,157839,10013,complete,12/29/2019 18:12:42,3,10011,8,50000,400000
1018382,101838,186939,10306,cancelled,6/18/2020 21:47:13,1,10011,8,50000,400000
1004152,100415,192430,10070,complete,7/17/2020 22:29:50,1,10011,8,50000,400000
1015412,101541,214737,10261,complete,10/26/2020 17:00:19,3,10011,8,50000,400000
1006322,100632,247170,10105,complete,4/21/2021 22:09:53,1,10011,8,50000,400000
1007023,100702,141838,10117,cancelled,10/13/2019 10:39:32,2,10011,8,50000,400000
1002673,100267,164748,10042,cancelled,2/6/2020 22:31:51,2,10011,8,50000,400000
1001021,100102,258408,10014,complete,7/5/2021 19:01:52,1,10011,5,50000,250000
1013561,101356,277576,10229,complete,10/19/2021 21:13:09,2,10011,5,50000,250000
1015291,101529,132932,10260,complete,8/18/2019 21:33:34,2,10011,5,50000,250000
1015511,101551,248387,10263,complete,4/30/2021 7:27:42,1,10011,5,50000,250000
1020851,102085,237907,10348,complete,2/17/2021 9:49:29,3,10011,5,50000,250000
1021811,102181,267486,10362,complete,8/24/2021 6:35:44,1,10011,5,50000,250000
1022381,102238,244162,10373,complete,4/2/2021 9:37:06,4,10011,5,50000,250000
1022631,102263,249444,10376,complete,5/6/2021 10:34:07,1,10011,5,50000,250000
1027691,102769,252615,10456,complete,5/26/2021 23:04:05,2,10011,5,50000,250000
1030141,103014,232898,10500,complete,1/12/2021 10:13:20,2,10011,5,50000,250000
1030361,103036,177922,10503,complete,4/20/2020 19:27:25,2,10011,5,50000,250000
1032171,103217,192670,10532,complete,7/19/2020 6:50:12,4,10011,5,50000,250000
1033241,103324,233591,10549,complete,1/16/2021 14:44:03,1,10011,5,50000,250000
1035291,103529,254386,10582,complete,6/10/2021 12:22:20,2,10011,5,50000,250000
1036081,103608,202983,10594,complete,9/6/2020 13:45:54,3,10011,5,50000,250000
1114131,111413,120474,20220,complete,6/5/2019 14:56:22,2,10011,5,50000,250000
1114221,111422,197319,20221,complete,8/11/2020 11:44:59,2,10011,5,50000,250000
1116641,111664,269607,20259,complete,9/6/2021 21:45:25,3,10011,5,50000,250000
1007212,100721,140659,10119,cancelled,10/7/2019 11:19:48,2,10011,5,50000,250000
1007662,100766,139623,10128,complete,10/2/2019 9:27:48,2,10011,5,50000,250000
1000383,100038,141406,10006,complete,10/10/2019 22:01:15,1,10011,5,50000,250000
1005033,100503,239831,10084,complete,3/1/2021 14:38:29,1,10011,5,50000,250000
1000263,100026,285984,10004,complete,12/4/2021 9:22:03,2,10011,5,50000,250000
1021471,102147,255720,10358,complete,6/19/2021 15:31:54,1,10011,2,50000,100000
1022981,102298,278940,10382,complete,10/26/2021 15:27:49,1,10011,2,50000,100000
1024001,102400,235706,10396,complete,2/3/2021 16:05:22,1,10011,2,50000,100000
1024581,102458,268563,10406,complete,8/30/2021 22:47:10,3,10011,2,50000,100000
1029181,102918,279770,10482,complete,11/1/2021 13:11:29,3,10011,2,50000,100000
1030441,103044,229211,10504,complete,12/23/2020 18:05:42,1,10011,2,50000,100000
1034101,103410,287481,10563,complete,12/11/2021 19:31:34,4,10011,2,50000,100000
1034531,103453,231849,10567,complete,1/5/2021 18:10:48,2,10011,2,50000,100000
1035581,103558,262873,10587,complete,7/29/2021 11:53:25,1,10011,2,50000,100000
1036321,103632,186354,10598,complete,6/15/2020 17:19:45,1,10011,2,50000,100000
1037191,103719,242425,10613,complete,3/19/2021 9:44:35,2,10011,2,50000,100000
1107691,110769,264408,20117,complete,8/6/2021 18:27:10,1,10011,2,50000,100000
1109061,110906,215686,20142,complete,10/30/2020 15:21:41,3,10011,2,50000,100000
1113701,111370,242397,20214,complete,3/18/2021 22:46:22,1,10011,2,50000,100000
1115001,111500,236555,20232,complete,2/8/2021 22:12:39,1,10011,2,50000,100000
1119691,111969,191987,20315,cancelled,7/15/2020 16:41:08,3,10011,2,50000,100000
1009322,100932,103595,10157,complete,2/4/2019 8:47:21,2,10011,2,50000,100000
1006012,100601,137578,10099,complete,9/19/2019 14:52:08,3,10011,2,50000,100000
1016522,101652,155788,10279,complete,12/19/2019 13:25:52,2,10011,2,50000,100000
1010732,101073,184692,10181,complete,6/3/2020 20:28:53,2,10011,2,50000,100000
1003112,100311,221737,10051,complete,11/24/2020 13:21:01,2,10011,2,50000,100000
1005112,100511,207965,10085,cancelled,9/29/2020 10:36:37,3,10011,2,50000,100000
1008082,100808,199077,10137,complete,8/18/2020 21:48:19,2,10011,2,50000,100000
1009383,100938,139669,10158,complete,10/2/2019 13:20:41,5,10011,2,50000,100000
1015331,101533,184487,10260,complete,6/2/2020 15:52:01,1,10011,6,50000,300000
1015541,101554,144499,10264,complete,10/25/2019 17:01:12,2,10011,6,50000,300000
1017551,101755,145800,10296,complete,11/2/2019 16:07:41,2,10011,6,50000,300000
1018511,101851,229690,10309,complete,12/25/2020 16:17:20,3,10011,6,50000,300000
1022821,102282,244099,10379,complete,4/1/2021 17:45:21,1,10011,6,50000,300000
1023811,102381,284204,10393,complete,11/23/2021 22:49:29,2,10011,6,50000,300000
1025011,102501,158801,10414,complete,1/4/2020 12:37:55,3,10011,6,50000,300000
1027171,102717,128149,10448,complete,7/18/2019 19:14:38,1,10011,6,50000,300000
1027551,102755,241030,10454,complete,3/10/2021 7:32:47,1,10011,6,50000,300000
1028751,102875,148871,10475,complete,11/16/2019 12:41:11,2,10011,6,50000,300000
1030801,103080,250408,10512,complete,5/12/2021 17:00:26,1,10011,6,50000,300000
1030891,103089,107669,10514,complete,3/10/2019 11:08:36,3,10011,6,50000,300000
1035891,103589,182797,10591,complete,5/22/2020 10:25:05,2,10011,6,50000,300000
1104551,110455,290705,20068,complete,12/28/2021 17:34:10,3,10011,6,50000,300000
1109291,110929,237043,20144,complete,2/12/2021 11:10:12,1,10011,6,50000,300000
1112631,111263,160380,20194,complete,1/12/2020 12:00:33,4,10011,6,50000,300000
