event_id,event_name,timestamp_event,user_id,payment_method_id,transaction_id,voucher,voucher_id,voucher_amount,original_amount,paid_amount
111021,complete,4/8/2019 19:40:28,20671,2,115189,FALSE,,0,1040000,1040000
226237,complete,12/11/2020 22:23:44,11107,2,107882,FALSE,,0,976000,976000
236362,cancelled,2/8/2021 6:37:35,11110,2,107918,FALSE,,0,976000,976000
111171,complete,4/9/2019 18:55:54,11128,2,108097,FALSE,,0,976000,976000
116787,complete,5/13/2019 7:43:44,11136,5,108174,FALSE,,0,976000,976000
240399,complete,3/5/2021 16:50:51,11140,4,108213,FALSE,,0,976000,976000
139524,complete,10/1/2019 19:34:35,11155,2,108358,FALSE,,0,976000,976000
122980,complete,6/19/2019 11:43:53,11162,2,108432,FALSE,,0,976000,976000
122082,complete,6/14/2019 8:21:09,11163,4,108441,FALSE,,0,976000,976000
119173,complete,5/27/2019 16:44:59,11164,4,108458,FALSE,,0,976000,976000
216739,complete,11/5/2020 7:05:30,11167,2,108490,FALSE,,0,976000,976000
231987,complete,1/6/2021 18:35:00,11188,4,108713,FALSE,,0,976000,976000
150300,complete,11/22/2019 22:31:18,11189,4,108724,FALSE,,0,976000,976000
162201,complete,1/21/2020 20:50:34,11226,2,109138,FALSE,,0,976000,976000
272581,complete,9/21/2021 10:23:56,11235,3,109243,FALSE,,0,976000,976000
173311,complete,3/22/2020 17:49:56,11241,4,109304,FALSE,,0,976000,976000
128773,complete,7/23/2019 6:42:18,11242,4,109318,FALSE,,0,976000,976000
237636,complete,2/15/2021 14:40:05,11247,2,109390,FALSE,,0,976000,976000
286588,complete,12/6/2021 22:25:01,11252,4,109460,FALSE,,0,976000,976000
204142,complete,9/11/2020 20:22:50,11276,4,109753,FALSE,,0,976000,976000
174060,complete,3/26/2020 18:19:24,11285,4,109851,FALSE,,0,976000,976000
104447,cancelled,2/10/2019 19:49:33,11285,2,109859,FALSE,,0,976000,976000
257342,complete,6/29/2021 15:31:15,11288,2,109898,FALSE,,0,976000,976000
148910,complete,11/16/2019 14:35:36,11298,2,110013,FALSE,,0,976000,976000
115698,complete,5/6/2019 22:13:05,20611,4,114532,FALSE,,0,976000,976000
145176,complete,10/28/2019 21:36:24,20612,2,114538,FALSE,,0,976000,976000
224406,complete,12/5/2020 12:29:32,20616,3,114600,FALSE,,0,976000,976000
262815,complete,7/28/2021 20:59:43,20619,3,114638,FALSE,,0,976000,976000
108358,complete,3/16/2019 11:24:24,20631,2,114777,FALSE,,0,976000,976000
149389,complete,11/18/2019 13:28:31,20648,4,114956,FALSE,,0,976000,976000
146590,complete,11/5/2019 18:59:48,20658,2,115058,FALSE,,0,976000,976000
200080,complete,8/23/2020 14:19:30,20660,2,115078,FALSE,,0,976000,976000
257126,cancelled,6/28/2021 8:50:43,20666,2,115143,FALSE,,0,976000,976000
149699,complete,11/20/2019 7:01:04,20673,4,115218,FALSE,,0,976000,976000
215845,complete,11/1/2020 8:07:11,20683,4,115342,FALSE,,0,976000,976000
163039,complete,1/26/2020 9:59:34,20689,2,115415,FALSE,,0,976000,976000
248578,cancelled,5/1/2021 12:46:46,20692,4,115454,FALSE,,0,976000,976000
131065,complete,8/5/2019 18:01:24,10661,3,104015,FALSE,,0,2160000,2160000
286734,complete,12/7/2021 19:45:04,10739,1,104698,FALSE,,0,2160000,2160000
275988,complete,10/11/2021 12:14:51,10836,1,105563,FALSE,,0,2160000,2160000
216246,complete,11/3/2020 10:16:58,10942,2,106428,FALSE,,0,2160000,2160000
290759,complete,12/28/2021 21:24:16,20480,2,113322,FALSE,,0,2160000,2160000
121093,complete,6/8/2019 18:32:37,20486,3,113364,FALSE,,0,2160000,2160000
233195,complete,1/14/2021 12:54:03,20533,1,113814,FALSE,,0,2160000,2160000
255333,cancelled,6/16/2021 22:43:05,20544,3,113912,FALSE,,0,2160000,2160000
168142,complete,2/23/2020 20:31:15,10147,2,100864,FALSE,,0,720000,720000
129877,complete,7/29/2019 7:30:45,10664,2,104038,FALSE,,0,720000,720000
161689,complete,1/19/2020 9:10:04,10667,2,104061,FALSE,,0,720000,720000
152699,complete,12/5/2019 8:53:24,10675,2,104119,FALSE,,0,720000,720000
250042,complete,5/10/2021 8:25:07,10680,4,104177,FALSE,,0,720000,720000
223540,cancelled,12/1/2020 19:13:05,10695,2,104303,FALSE,,0,720000,720000
125249,complete,7/2/2019 6:42:16,10702,2,104363,FALSE,,0,720000,720000
100429,complete,1/4/2019 22:51:26,10706,2,104398,FALSE,,0,720000,720000
188825,cancelled,6/30/2020 13:10:24,10722,1,104548,FALSE,,0,720000,720000
186000,cancelled,6/12/2020 22:28:17,10734,1,104649,FALSE,,0,720000,720000
112103,complete,4/15/2019 7:03:03,10740,2,104699,FALSE,,0,720000,720000
198032,complete,8/14/2020 10:29:40,10744,3,104748,FALSE,,0,720000,720000
220409,complete,11/19/2020 7:26:41,10750,3,104808,FALSE,,0,720000,720000
287188,complete,12/10/2021 10:10:47,10762,1,104918,FALSE,,0,720000,720000
133585,cancelled,8/23/2019 16:14:56,10773,2,105008,FALSE,,0,720000,720000
207266,complete,9/26/2020 7:55:54,10780,2,105066,FALSE,,0,720000,720000
133773,complete,8/24/2019 18:05:00,10793,4,105173,FALSE,,0,720000,720000
260739,complete,7/18/2021 7:52:24,10794,2,105181,FALSE,,0,720000,720000
135814,complete,9/8/2019 9:59:39,10800,4,105234,FALSE,,0,720000,720000
217840,complete,11/9/2020 8:39:42,10801,3,105249,FALSE,,0,720000,720000
266990,complete,8/21/2021 12:09:19,10806,2,105292,FALSE,,0,720000,720000
216300,complete,11/3/2020 11:58:58,10813,1,105348,FALSE,,0,720000,720000
271487,complete,9/15/2021 14:49:48,10819,1,105408,FALSE,,0,720000,720000
277721,complete,10/20/2021 17:41:58,10833,1,105531,FALSE,,0,720000,720000
248038,complete,4/27/2021 17:55:56,10834,1,105540,FALSE,,0,720000,720000
271380,cancelled,9/15/2021 7:04:18,10835,4,105554,FALSE,,0,720000,720000
154882,complete,12/15/2019 15:42:21,10850,3,105670,FALSE,,0,720000,720000
109014,cancelled,3/22/2019 9:14:23,10850,2,105674,FALSE,,0,720000,720000
255054,complete,6/14/2021 12:49:11,10851,4,105685,FALSE,,0,720000,720000
177450,complete,4/18/2020 6:35:20,10871,3,105834,FALSE,,0,720000,720000
285289,complete,11/30/2021 13:07:40,10872,1,105849,FALSE,,0,720000,720000
176599,complete,4/13/2020 19:30:57,10875,1,105873,FALSE,,0,720000,720000
285973,complete,12/4/2021 7:44:25,10875,4,105880,FALSE,,0,720000,720000
224783,complete,12/6/2020 18:43:50,10876,4,105889,FALSE,,0,720000,720000
189208,complete,7/2/2020 22:37:30,10878,2,105905,FALSE,,0,720000,720000
176437,cancelled,4/13/2020 6:44:00,10891,2,106016,FALSE,,0,720000,720000
202966,complete,9/6/2020 12:07:04,10905,4,106112,FALSE,,0,720000,720000
149012,complete,11/16/2019 19:31:42,10924,3,106273,FALSE,,0,720000,720000
200699,complete,8/26/2020 11:47:17,10924,2,106274,FALSE,,0,720000,720000
247253,cancelled,4/22/2021 12:05:30,10930,3,106333,FALSE,,0,720000,720000
178535,complete,4/25/2020 6:29:06,10938,2,106393,FALSE,,0,720000,720000
197961,complete,8/14/2020 6:55:32,10940,2,106416,FALSE,,0,720000,720000
253730,cancelled,6/5/2021 13:23:48,10945,4,106459,FALSE,,0,720000,720000
153719,complete,12/10/2019 7:23:01,10971,2,106687,FALSE,,0,720000,720000
281085,complete,11/7/2021 21:11:31,10973,4,106713,FALSE,,0,720000,720000
165252,complete,2/9/2020 14:10:10,10990,4,106872,FALSE,,0,720000,720000
264881,complete,8/9/2021 8:01:29,10993,2,106902,FALSE,,0,720000,720000
245023,complete,4/7/2021 14:25:30,10994,2,106909,FALSE,,0,720000,720000
288600,complete,12/17/2021 13:40:31,10997,1,106938,FALSE,,0,720000,720000
181445,complete,5/14/2020 9:55:35,10998,3,106948,FALSE,,0,720000,720000
180861,cancelled,5/10/2020 13:27:50,10999,3,106959,FALSE,,0,720000,720000
170697,complete,3/8/2020 15:00:24,11017,3,107090,FALSE,,0,720000,720000
151318,complete,11/28/2019 14:29:09,11032,3,107239,FALSE,,0,720000,720000
240106,complete,3/3/2021 9:48:25,11046,2,107351,FALSE,,0,720000,720000
203901,cancelled,9/10/2020 19:32:03,11073,3,107573,FALSE,,0,720000,720000
137297,complete,9/17/2019 14:32:57,11090,4,107716,FALSE,,0,720000,720000
140134,complete,10/4/2019 18:07:15,11098,4,107783,FALSE,,0,720000,720000
102755,cancelled,1/24/2019 19:01:30,11131,2,108139,FALSE,,0,720000,720000
190645,complete,7/9/2020 13:59:16,11141,2,108220,FALSE,,0,720000,720000
172570,cancelled,3/18/2020 15:51:38,11151,4,108322,FALSE,,0,720000,720000
143914,complete,10/22/2019 20:31:38,11153,2,108334,FALSE,,0,720000,720000
166766,complete,2/16/2020 20:55:20,11167,3,108483,FALSE,,0,720000,720000
239744,complete,3/1/2021 6:12:27,11172,2,108546,FALSE,,0,720000,720000
201627,complete,8/30/2020 12:58:26,11179,2,108620,FALSE,,0,720000,720000
231255,cancelled,1/1/2021 21:07:12,11187,4,108704,FALSE,,0,720000,720000
140572,complete,10/6/2019 19:54:54,11214,5,108999,FALSE,,0,720000,720000
211979,complete,10/16/2020 11:49:51,11222,4,109096,FALSE,,0,720000,720000
143463,complete,10/20/2019 16:54:20,11226,5,109137,FALSE,,0,720000,720000
208280,complete,9/30/2020 21:16:34,11242,3,109322,FALSE,,0,720000,720000
217195,complete,11/6/2020 20:19:34,11263,4,109598,FALSE,,0,720000,720000
122575,cancelled,6/17/2019 6:47:30,11268,4,109662,FALSE,,0,720000,720000
124022,complete,6/25/2019 12:32:55,11269,2,109667,FALSE,,0,720000,720000
205852,complete,9/19/2020 20:59:49,11285,5,109852,FALSE,,0,720000,720000
234141,complete,1/20/2021 17:19:03,11296,4,109993,FALSE,,0,720000,720000
288828,complete,12/18/2021 17:35:04,20367,5,112320,FALSE,,0,720000,720000
109254,complete,3/24/2019 16:00:23,20370,2,112344,FALSE,,0,720000,720000
286105,complete,12/4/2021 18:07:48,20371,3,112353,FALSE,,0,720000,720000
238614,complete,2/21/2021 13:36:32,20398,1,112593,FALSE,,0,720000,720000
176538,complete,4/13/2020 15:23:30,20416,2,112739,FALSE,,0,720000,720000
290787,complete,12/28/2021 22:46:53,20447,2,113011,FALSE,,0,720000,720000
139804,complete,10/3/2019 6:15:51,20452,2,113049,FALSE,,0,720000,720000
269926,complete,9/8/2021 10:00:49,20463,1,113139,FALSE,,0,720000,720000
212390,complete,10/17/2020 20:48:51,20466,3,113175,FALSE,,0,720000,720000
253899,complete,6/6/2021 20:24:30,20471,1,113235,FALSE,,0,720000,720000
138285,complete,9/24/2019 12:02:48,20486,4,113365,FALSE,,0,720000,720000
287894,complete,12/14/2021 9:13:23,20490,1,113410,FALSE,,0,720000,720000
239097,complete,2/24/2021 17:47:53,20500,5,113499,FALSE,,0,720000,720000
234516,complete,1/23/2021 19:58:02,20506,3,113545,FALSE,,0,720000,720000
244961,complete,4/7/2021 12:33:46,20512,3,113593,FALSE,,0,720000,720000
280461,complete,11/4/2021 22:06:28,20534,3,113829,FALSE,,0,720000,720000
239303,complete,2/26/2021 8:19:48,20544,2,113909,FALSE,,0,720000,720000
204522,complete,9/13/2020 21:50:44,20554,4,113992,FALSE,,0,720000,720000
184425,complete,6/2/2020 11:07:10,20566,2,114097,FALSE,,0,720000,720000
133517,complete,8/23/2019 7:58:58,20585,1,114278,FALSE,,0,720000,720000
246977,complete,4/20/2021 16:07:20,20593,1,114363,FALSE,,0,720000,720000
288820,complete,12/18/2021 15:48:36,20593,4,114365,FALSE,,0,720000,720000
163670,cancelled,2/1/2020 14:05:24,20607,5,114503,FALSE,,0,720000,720000
221464,complete,11/23/2020 13:47:06,20612,1,114540,FALSE,,0,720000,720000
211849,complete,10/15/2020 18:06:56,20616,4,114599,FALSE,,0,720000,720000
278056,complete,10/22/2021 14:29:17,20627,3,114743,FALSE,,0,720000,720000
279374,cancelled,10/28/2021 20:46:39,20636,1,114836,FALSE,,0,720000,720000
233435,complete,1/15/2021 16:44:36,20644,4,114909,FALSE,,0,720000,720000
289481,complete,12/21/2021 20:53:00,20645,3,114929,FALSE,,0,720000,720000
117617,complete,5/17/2019 12:21:28,20659,2,115069,FALSE,,0,720000,720000
154681,complete,12/15/2019 7:41:11,20691,4,115438,FALSE,,0,720000,720000
100746,complete,1/8/2019 9:56:03,20695,2,115476,FALSE,,0,720000,720000
252519,complete,5/26/2021 10:10:43,10067,2,100396,FALSE,,0,485000,485000
221410,complete,11/23/2020 6:22:31,10118,2,100706,FALSE,,0,485000,485000
286857,complete,12/8/2021 8:44:41,10163,1,100968,FALSE,,0,645000,645000
137886,complete,9/21/2019 18:42:00,10180,4,101065,FALSE,,0,325000,325000
222346,complete,11/26/2020 18:55:17,10219,1,101294,FALSE,,0,325000,325000
153288,complete,12/7/2019 21:51:34,10044,3,100275,FALSE,,0,1050000,1050000
200758,complete,8/26/2020 15:16:28,10166,2,100986,FALSE,,0,1050000,1050000
252028,complete,5/22/2021 21:19:05,10200,1,101192,FALSE,,0,1050000,1050000
184583,complete,6/3/2020 10:56:53,10211,2,101255,FALSE,,0,1050000,1050000
215461,cancelled,10/29/2020 14:44:01,10310,2,101868,FALSE,,0,1050000,1050000
160648,complete,1/13/2020 16:22:07,10538,4,103259,FALSE,,0,1050000,1050000
223846,cancelled,12/2/2020 18:58:21,10560,3,103382,FALSE,,0,1050000,1050000
231967,complete,1/6/2021 17:26:14,10608,2,103691,FALSE,,0,1050000,1050000
141649,complete,10/12/2019 8:22:51,20023,3,110191,FALSE,,0,1050000,1050000
144798,complete,10/27/2019 10:15:59,20155,1,110996,FALSE,,0,1050000,1050000
184955,complete,6/5/2020 15:32:44,10021,2,100142,FALSE,,0,2170000,2170000
258399,complete,7/5/2021 18:23:20,10080,2,100470,FALSE,,0,2170000,2170000
168735,complete,2/26/2020 14:59:02,10081,2,100475,FALSE,,0,2170000,2170000
112915,complete,4/20/2019 20:20:40,10051,2,100308,FALSE,,0,730000,730000
215001,complete,10/27/2020 16:44:22,10120,1,100725,FALSE,,0,730000,730000
115897,complete,5/8/2019 6:09:54,10167,2,100992,FALSE,,0,1850000,1850000
223742,cancelled,12/2/2020 15:01:33,10006,3,100049,FALSE,,0,410000,410000
147664,cancelled,11/10/2019 16:28:01,10048,3,100298,FALSE,,0,410000,410000
234858,complete,1/26/2021 13:41:32,10055,1,100334,FALSE,,0,410000,410000
242969,complete,3/22/2021 20:48:01,10193,3,101137,FALSE,,0,410000,410000
275742,complete,10/9/2021 20:38:27,10668,1,104074,FALSE,,0,410000,410000
288318,complete,12/15/2021 20:33:13,10676,1,104133,FALSE,,0,410000,410000
140545,complete,10/6/2019 15:42:22,10678,2,104147,FALSE,,0,410000,410000
144826,complete,10/27/2019 13:54:19,10680,1,104174,FALSE,,0,410000,410000
267265,complete,8/22/2021 16:47:39,10689,2,104249,FALSE,,0,410000,410000
223229,complete,11/30/2020 14:25:12,10695,1,104296,FALSE,,0,410000,410000
271854,complete,9/17/2021 12:45:31,10697,1,104316,FALSE,,0,410000,410000
263174,complete,7/30/2021 20:05:35,10699,1,104329,FALSE,,0,410000,410000
145447,complete,10/30/2019 15:49:42,10701,2,104344,FALSE,,0,410000,410000
200203,complete,8/24/2020 9:36:39,10701,2,104352,FALSE,,0,410000,410000
183154,complete,5/24/2020 8:15:14,10705,2,104392,FALSE,,0,410000,410000
262068,complete,7/25/2021 6:56:12,10711,2,104445,FALSE,,0,410000,410000
153420,complete,12/8/2019 13:31:46,10717,2,104492,FALSE,,0,410000,410000
261943,complete,7/24/2021 12:32:06,10717,5,104503,FALSE,,0,410000,410000
148759,complete,11/15/2019 20:12:46,10724,3,104559,FALSE,,0,410000,410000
191256,complete,7/12/2020 14:55:56,10726,3,104580,FALSE,,0,410000,410000
280427,complete,11/4/2021 17:38:57,10727,4,104590,FALSE,,0,410000,410000
284323,complete,11/24/2021 15:45:33,10728,1,104597,FALSE,,0,410000,410000
218216,complete,11/10/2020 15:06:04,10752,3,104828,FALSE,,0,410000,410000
273677,complete,9/28/2021 6:14:24,10759,2,104891,FALSE,,0,410000,410000
175680,complete,4/8/2020 6:33:52,10761,2,104902,FALSE,,0,410000,410000
158552,complete,1/2/2020 21:56:48,10763,3,104921,FALSE,,0,410000,410000
210693,cancelled,10/10/2020 21:12:06,10765,2,104946,FALSE,,0,410000,410000
291106,complete,12/30/2021 21:51:58,10769,4,104973,FALSE,,0,410000,410000
170305,complete,3/6/2020 19:52:37,10772,1,104987,FALSE,,0,410000,410000
115605,cancelled,5/6/2019 13:10:18,10789,2,105144,FALSE,,0,410000,410000
227166,complete,12/15/2020 12:23:16,10796,4,105202,FALSE,,0,410000,410000
239116,complete,2/24/2021 21:17:22,10796,2,105205,FALSE,,0,410000,410000
119094,complete,5/26/2019 19:12:46,10803,2,105259,FALSE,,0,410000,410000
178328,complete,4/23/2020 16:36:06,10808,3,105306,FALSE,,0,410000,410000
205359,complete,9/18/2020 6:48:46,10810,1,105320,FALSE,,0,410000,410000
104512,complete,2/11/2019 11:29:25,10811,2,105322,FALSE,,0,410000,410000
151951,complete,12/1/2019 16:48:59,10821,4,105421,FALSE,,0,410000,410000
144378,cancelled,10/25/2019 9:53:08,10821,2,105435,FALSE,,0,410000,410000
259975,complete,7/13/2021 21:23:14,10842,1,105614,FALSE,,0,410000,410000
187897,complete,6/24/2020 22:26:53,10845,4,105630,FALSE,,0,410000,410000
145838,complete,11/2/2019 19:41:10,10857,2,105730,FALSE,,0,410000,410000
204971,complete,9/16/2020 12:58:46,10859,1,105746,FALSE,,0,410000,410000
245390,complete,4/9/2021 19:54:42,10859,1,105752,FALSE,,0,410000,410000
277773,complete,10/21/2021 6:37:38,10865,3,105793,FALSE,,0,410000,410000
106991,complete,3/4/2019 15:19:52,10878,2,105902,FALSE,,0,410000,410000
262017,complete,7/24/2021 20:16:30,10882,2,105941,FALSE,,0,410000,410000
195012,complete,7/30/2020 6:55:02,10895,2,106042,FALSE,,0,410000,410000
249749,complete,5/8/2021 9:15:57,10901,4,106090,FALSE,,0,410000,410000
140339,complete,10/5/2019 17:47:40,10905,3,106109,FALSE,,0,410000,410000
106684,complete,3/1/2019 21:21:16,10915,3,106186,FALSE,,0,410000,410000
287582,complete,12/12/2021 9:01:05,10917,2,106211,FALSE,,0,410000,410000
176978,complete,4/15/2020 16:40:42,10920,4,106241,FALSE,,0,410000,410000
285181,complete,11/29/2021 22:19:41,10928,5,106312,FALSE,,0,410000,410000
142253,complete,10/15/2019 12:32:33,10935,1,106357,FALSE,,0,410000,410000
199705,cancelled,8/21/2020 21:35:01,10935,2,106368,FALSE,,0,410000,410000
226457,complete,12/12/2020 16:58:40,10938,1,106395,FALSE,,0,410000,410000
166914,complete,2/17/2020 15:03:00,10947,2,106471,FALSE,,0,410000,410000
188809,cancelled,6/30/2020 12:32:00,10957,5,106575,FALSE,,0,410000,410000
277179,complete,10/18/2021 6:34:16,10958,2,106581,FALSE,,0,410000,410000
281230,complete,11/9/2021 8:30:40,10958,3,106582,FALSE,,0,410000,410000
183537,complete,5/26/2020 13:18:29,10975,1,106724,FALSE,,0,410000,410000
238460,complete,2/20/2021 13:40:35,10976,2,106730,FALSE,,0,410000,410000
287933,complete,12/14/2021 13:01:53,10981,2,106795,FALSE,,0,410000,410000
191180,complete,7/12/2020 8:09:44,10982,3,106800,FALSE,,0,410000,410000
283432,complete,11/20/2021 9:11:36,10985,1,106829,FALSE,,0,410000,410000
257074,complete,6/27/2021 21:54:51,10987,4,106846,FALSE,,0,410000,410000
284252,complete,11/24/2021 10:28:34,10988,2,106856,FALSE,,0,410000,410000
234897,complete,1/26/2021 16:18:22,10996,2,106927,FALSE,,0,410000,410000
244965,complete,4/7/2021 12:55:35,10997,2,106935,FALSE,,0,410000,410000
164321,complete,2/4/2020 16:27:17,11003,3,106990,FALSE,,0,410000,410000
195144,complete,7/30/2020 15:56:04,11003,4,106992,FALSE,,0,410000,410000
245681,complete,4/11/2021 14:41:15,11007,3,107018,FALSE,,0,410000,410000
177857,complete,4/20/2020 10:34:43,11014,3,107061,FALSE,,0,410000,410000
274396,complete,10/1/2021 16:57:07,11014,4,107067,FALSE,,0,410000,410000
201517,complete,8/29/2020 15:29:13,11019,4,107110,FALSE,,0,410000,410000
153372,complete,12/8/2019 9:37:57,11042,2,107319,FALSE,,0,410000,410000
195289,complete,8/1/2020 14:18:18,11047,1,107359,FALSE,,0,410000,410000
236194,complete,2/6/2021 15:29:33,11054,3,107416,FALSE,,0,410000,410000
263746,complete,8/4/2021 9:18:21,11058,1,107461,FALSE,,0,410000,410000
161483,complete,1/17/2020 19:06:58,11061,4,107469,FALSE,,0,410000,410000
253630,complete,6/4/2021 13:29:45,11066,5,107506,FALSE,,0,410000,410000
100598,complete,1/6/2019 20:20:13,11067,1,107510,FALSE,,0,410000,410000
241166,complete,3/11/2021 9:25:30,11067,1,107517,FALSE,,0,410000,410000
119545,cancelled,5/29/2019 14:41:04,11067,4,107520,FALSE,,0,410000,410000
211170,complete,10/12/2020 18:36:55,11070,5,107543,FALSE,,0,410000,410000
153383,complete,12/8/2019 12:10:08,11079,3,107615,FALSE,,0,410000,410000
188651,complete,6/29/2020 13:13:17,11079,1,107618,FALSE,,0,410000,410000
237605,complete,2/15/2021 10:54:58,11082,4,107645,FALSE,,0,410000,410000
182949,complete,5/23/2020 7:23:15,11084,3,107660,FALSE,,0,410000,410000
171592,complete,3/13/2020 12:27:21,11087,3,107683,FALSE,,0,410000,410000
183299,complete,5/25/2020 6:55:48,11087,1,107685,FALSE,,0,410000,410000
218803,complete,11/12/2020 19:46:45,11095,2,107768,FALSE,,0,410000,410000
182109,cancelled,5/18/2020 16:19:38,11097,2,107781,FALSE,,0,410000,410000
117074,complete,5/14/2019 13:45:59,11100,3,107800,FALSE,,0,410000,410000
124788,complete,6/29/2019 16:44:47,11107,4,107875,FALSE,,0,410000,410000
240683,complete,3/7/2021 14:43:29,11107,4,107883,FALSE,,0,410000,410000
231551,complete,1/3/2021 22:13:06,11120,2,108022,FALSE,,0,410000,410000
106136,cancelled,2/25/2019 10:39:31,11121,2,108038,FALSE,,0,410000,410000
136162,complete,9/10/2019 6:39:46,11127,4,108089,FALSE,,0,410000,410000
230529,complete,12/28/2020 21:24:55,11128,3,108104,FALSE,,0,410000,410000
108315,complete,3/15/2019 22:41:50,11137,4,108182,FALSE,,0,410000,410000
114435,complete,4/29/2019 19:38:58,11139,2,108197,FALSE,,0,410000,410000
220247,complete,11/18/2020 11:28:03,11139,2,108204,FALSE,,0,410000,410000
276270,cancelled,10/12/2021 20:32:20,11140,3,108217,FALSE,,0,410000,410000
106797,complete,3/2/2019 16:47:57,11174,4,108563,FALSE,,0,410000,410000
120910,complete,6/7/2019 19:11:50,11175,2,108575,FALSE,,0,410000,410000
117913,complete,5/19/2019 15:07:05,11184,4,108669,FALSE,,0,410000,410000
272730,cancelled,9/22/2021 8:28:16,11189,3,108736,FALSE,,0,410000,410000
110465,complete,4/4/2019 8:27:31,11191,4,108748,FALSE,,0,410000,410000
262573,complete,7/27/2021 18:40:00,11194,4,108789,FALSE,,0,410000,410000
149444,complete,11/18/2019 15:58:01,11195,2,108793,FALSE,,0,410000,410000
195301,complete,8/1/2020 15:43:06,11198,3,108824,FALSE,,0,410000,410000
282361,cancelled,11/14/2021 22:03:04,11206,3,108913,FALSE,,0,410000,410000
262402,complete,7/26/2021 17:16:39,11214,3,109004,FALSE,,0,410000,410000
259894,complete,7/13/2021 13:52:44,11229,3,109184,FALSE,,0,410000,410000
112791,complete,4/20/2019 9:55:27,11234,2,109226,FALSE,,0,410000,410000
248554,complete,5/1/2021 10:37:51,11234,2,109230,FALSE,,0,410000,410000
235090,complete,1/27/2021 16:48:15,11240,3,109293,FALSE,,0,410000,410000
201961,complete,9/2/2020 6:11:40,11253,4,109470,FALSE,,0,410000,410000
224270,complete,12/5/2020 7:05:31,11257,1,109519,FALSE,,0,410000,410000
211567,complete,10/14/2020 15:07:06,11259,2,109538,FALSE,,0,410000,410000
264402,complete,8/6/2021 18:25:09,11263,2,109601,FALSE,,0,410000,410000
288847,complete,12/18/2021 18:23:27,11264,4,109615,FALSE,,0,410000,410000
289879,complete,12/24/2021 9:14:24,11265,4,109626,FALSE,,0,410000,410000
141596,complete,10/11/2019 20:33:20,11271,2,109688,FALSE,,0,410000,410000
204438,complete,9/13/2020 16:32:58,11271,1,109692,FALSE,,0,410000,410000
262525,complete,7/27/2021 11:35:03,11280,4,109790,FALSE,,0,410000,410000
271013,complete,9/12/2021 21:05:56,11283,1,109831,FALSE,,0,410000,410000
206992,complete,9/24/2020 18:38:05,11284,2,109841,FALSE,,0,410000,410000
250226,cancelled,5/11/2021 12:00:49,11288,2,109901,FALSE,,0,410000,410000
221922,complete,11/25/2020 9:18:43,11289,3,109908,FALSE,,0,410000,410000
233681,complete,1/17/2021 7:54:06,20351,5,112189,FALSE,,0,410000,410000
115392,complete,5/5/2019 11:04:42,20353,4,112201,FALSE,,0,410000,410000
218893,complete,11/13/2020 6:29:54,20367,2,112315,FALSE,,0,410000,410000
184460,cancelled,6/2/2020 14:17:56,20367,1,112322,FALSE,,0,410000,410000
241129,complete,3/11/2021 6:10:40,20373,3,112378,FALSE,,0,410000,410000
250859,complete,5/15/2021 15:30:37,20374,4,112387,FALSE,,0,410000,410000
144412,cancelled,10/25/2019 12:35:43,20376,1,112406,FALSE,,0,410000,410000
230243,complete,12/27/2020 18:54:47,20382,1,112478,FALSE,,0,410000,410000
163021,cancelled,1/26/2020 9:25:32,20387,5,112513,FALSE,,0,410000,410000
157800,complete,12/29/2019 16:01:52,20388,2,112515,FALSE,,0,410000,410000
193780,complete,7/23/2020 20:35:47,20396,2,112579,FALSE,,0,410000,410000
122027,complete,6/13/2019 22:23:38,20407,4,112659,FALSE,,0,410000,410000
284326,complete,11/24/2021 15:56:18,20409,2,112690,FALSE,,0,410000,410000
170972,complete,3/9/2020 22:10:18,20413,3,112720,FALSE,,0,410000,410000
234578,complete,1/24/2021 8:29:16,20413,2,112722,FALSE,,0,410000,410000
286376,complete,12/6/2021 6:16:14,20414,2,112730,FALSE,,0,410000,410000
127091,complete,7/12/2019 16:37:53,20416,2,112738,FALSE,,0,410000,410000
229992,cancelled,12/26/2020 18:55:09,20419,4,112780,FALSE,,0,410000,410000
111981,complete,4/14/2019 13:59:44,20420,3,112781,FALSE,,0,410000,410000
185295,complete,6/7/2020 22:22:12,20422,4,112802,FALSE,,0,410000,410000
174836,complete,4/3/2020 6:52:04,20428,3,112857,FALSE,,0,410000,410000
151793,complete,11/30/2019 18:43:52,20429,2,112866,FALSE,,0,410000,410000
235051,complete,1/27/2021 15:05:20,20450,2,113039,FALSE,,0,410000,410000
237686,complete,2/15/2021 17:51:48,20452,3,113057,FALSE,,0,410000,410000
183558,complete,5/26/2020 15:48:16,20464,2,113145,FALSE,,0,410000,410000
178273,complete,4/23/2020 7:01:08,20466,4,113173,FALSE,,0,410000,410000
116226,cancelled,5/10/2019 11:59:52,20474,1,113262,FALSE,,0,410000,410000
281429,cancelled,11/10/2021 6:49:20,20487,3,113380,FALSE,,0,410000,410000
253233,complete,6/1/2021 13:26:10,20493,2,113438,FALSE,,0,410000,410000
190589,complete,7/9/2020 10:02:41,20494,2,113443,FALSE,,0,410000,410000
160365,complete,1/12/2020 11:46:24,20495,1,113448,FALSE,,0,410000,410000
144671,complete,10/26/2019 18:04:52,20504,1,113524,FALSE,,0,410000,410000
257384,complete,6/29/2021 22:57:27,20505,1,113536,FALSE,,0,410000,410000
